"","Supplier.Name","Total.Population","Median.Income","Gini.Index","White.Proportion..in...","Household.Size","Agriculture.Employement..in...","liters.2014.2015","liters.2014.2015.capita","Month","Year","Total.Population.Served"
"4005","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"716553487.9","8170.879948","Feb","15","87696"
"4006","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"732528746.4","8353.046278","Jan","15","87696"
"4007","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"655178141.5","7471.015115","Dec","14","87696"
"4008","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"706762200.4","8059.229616","Nov","14","87696"
"4009","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"751406280.8","8886.387653","Oct","14","84557"
"4010","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"948039004.9","11211.8335","Sep","14","84557"
"4011","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"1220569780","13918.19217","Aug","14","87696"
"4012","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"1199197705","14182.12217","Jul","14","84557"
"4013","Redwood City",78241,36877,0.4573,73.48321213,2.815741174,0.373574025,"1318250473","15590.08093","Jun","14","84557"
"4014","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"903994367.3","35757.85639","Aug","15","25281"
"4015","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"903180503.6","35725.66368","Jul","15","25281"
"4016","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"832972457.3","32948.55652","Jun","15","25281"
"4017","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"766935935.7","30336.45567","May","15","25281"
"4018","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"692756991.7","27402.27806","Apr","15","25281"
"4019","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"613634298.9","24272.54851","Mar","15","25281"
"4020","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"463459412.8","18332.32122","Feb","15","25281"
"4021","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"505609981.4","19999.60371","Jan","15","25281"
"4022","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"501302181.9","19829.20699","Dec","14","25281"
"4023","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"603266053.9","23862.42846","Nov","14","25281"
"4024","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"779166603.6","30820.24459","Oct","14","25281"
"4025","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"859773178.1","34008.66968","Sep","14","25281"
"4026","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"972991081.6","38487.04883","Aug","14","25281"
"4027","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"1061153339","41974.34198","Jul","14","25281"
"4028","Lemoore",24616,26723,0.4377,70.01949951,3.049554014,6.144437973,"1004008752","39713.96511","Jun","14","25281"
"4029","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"590524355.3","24407.88441","Aug","15","24194"
"4030","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"564026467.6","23312.65882","Jul","15","24194"
"4031","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"581704344.1","24042.33702","Jun","15","24195"
"4032","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"430249988.6","17783.33424","May","15","24194"
"4033","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"398868918.7","16486.27423","Apr","15","24194"
"4034","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"334327635","13818.61763","Mar","15","24194"
"4035","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"238480989.7","9857.030241","Feb","15","24194"
"4036","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"249837227.3","10326.41263","Jan","15","24194"
"4037","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"268764289.9","11108.71662","Dec","14","24194"
"4038","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"253622639.8","10482.87343","Nov","14","24194"
"4039","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"495889042","20496.36447","Oct","14","24194"
"4040","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"643520130.8","26598.33557","Sep","14","24194"
"4041","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"564026467.6","23312.65882","Aug","14","24194"
"4042","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"745726269.2","30822.7771","Jul","14","24194"
"4043","Reedley",24562,18195,0.4048,56.18842114,3.945069065,26.95324757,"738155444.2","30509.85551","Jun","14","24194"
"4044","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"188722510.3","8478.861997","Aug","15","22258"
"4045","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"186378897.5","8373.56894","Jul","15","22258"
"4046","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"177127794","7957.93845","Jun","15","22258"
"4047","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"179471406.9","8063.231507","May","15","22258"
"4048","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"170096955.4","7642.059277","Apr","15","22258"
"4049","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"171083739.8","7686.393196","Mar","15","22258"
"4050","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"139629988","6273.24953","Feb","15","22258"
"4051","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"150484616.1","6760.922638","Jan","15","22258"
"4052","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"151594748.5","6810.798297","Dec","14","22258"
"4053","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"161955984.4","7276.304446","Nov","14","22258"
"4054","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"198096961.8","8900.034227","Oct","14","22258"
"4055","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"209074937.9","9393.249075","Sep","14","22258"
"4056","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"223753355.4","10052.71612","Aug","14","22258"
"4057","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"243365694.7","10933.85276","Jul","14","22258"
"4058","Bay Point",21582,20669,0.4269,52.45111667,3.384350008,0.766064487,"235594767.8","10584.72315","Jun","14","22258"
"4059","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2570696626","13298.99962","Aug","15","193300"
"4060","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2378656053","12305.51502","Jul","15","193300"
"4061","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2367345037","12246.99968","Jun","15","193300"
"4062","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2321977626","12012.30019","May","15","193300"
"4063","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2459264001","12722.52458","Apr","15","193300"
"4064","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2473251670","12794.88707","Mar","15","193300"
"4065","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2131577582","11027.30255","Feb","15","193300"
"4066","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2321373221","12009.17341","Jan","15","193300"
"4067","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2104675374","10888.1292","Dec","14","193300"
"4068","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2529560053","13086.18755","Nov","14","193300"
"4069","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2723882564","14091.47731","Oct","14","193300"
"4070","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"2904846483","15027.65899","Sep","14","193300"
"4071","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"3053727574","15596.15717","Aug","14","195800"
"4072","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"3204828930","16367.86992","Jul","14","195800"
"4073","Glendale",193381,22633,0.4877,75.08183327,2.733145829,0.125975474,"3048053564","15567.17857","Jun","14","195800"
"4074","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"557039775.6","15381.46557","Aug","15","36215"
"4075","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"531506730.1","14676.42496","Jul","15","36215"
"4076","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"514608047.8","14209.80389","Jun","15","36215"
"4077","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"510414214.2","14094.00012","May","15","36215"
"4078","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"525586023.9","14512.93729","Apr","15","36215"
"4079","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"529163117.2","14611.71109","Mar","15","36215"
"4080","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"444052965.5","12261.57574","Feb","15","36215"
"4081","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"487594825.7","13463.89136","Jan","15","36215"
"4082","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"437885563.2","12091.27608","Dec","14","36215"
"4083","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"539647701.1","14901.22052","Nov","14","36215"
"4084","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"601568420.2","16611.02914","Oct","14","36215"
"4085","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"627718205.9","17333.09971","Sep","14","36215"
"4086","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"638696182","17636.23311","Aug","14","36215"
"4087","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"664105879.5","18337.86772","Jul","14","36215"
"4088","Culver City",39105,42947,0.4432,64.55696203,2.35501355,0.632697416,"649180765.9","17925.74254","Jun","14","36215"
"4089","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"584846236.5","24078.64616","Aug","15","24289"
"4090","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"592417061.6","24390.34384","Jul","15","24289"
"4091","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"580682282.8","23907.21243","Jun","15","24289"
"4092","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"456899292.9","18810.95528","May","15","24289"
"4093","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"361128355.8","14867.97957","Apr","15","24289"
"4094","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"376270005.9","15491.37494","Mar","15","24289"
"4095","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"260057841.1","10706.81548","Feb","15","24289"
"4096","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"266493042.4","10971.75851","Jan","15","24289"
"4097","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"276130702.7","11368.54966","Dec","14","24289"
"4098","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"365670850.8","15054.99818","Nov","14","24289"
"4099","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"562890843.8","23803.90087","Oct","14","23647"
"4100","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"634813682","26135.85088","Sep","14","24289"
"4101","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"754811259.3","31076.25918","Aug","14","24289"
"4102","Galt",23997,25935,0.3768,70.18377297,3.144261006,5.826558266,"863452599.1","35549.12096","Jul","14","24289"
"4103","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"603912033.1","18948.04321","Aug","15","31872"
"4104","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"631912039.5","19826.55746","Jul","15","31872"
"4105","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"633145520","19865.25853","Jun","15","31872"
"4106","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"654484731.9","20534.78702","May","15","31872"
"4107","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"642519971.5","20159.38665","Apr","15","31872"
"4108","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"637092657.4","19989.10195","Mar","15","31872"
"4109","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"482167511.7","15128.24773","Feb","15","31872"
"4110","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"530643293.8","16649.19973","Jan","15","31872"
"4111","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"401621237.7","12601.06795","Dec","14","31872"
"4112","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"578872379.7","18162.41151","Nov","14","31872"
"4113","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"827788736.5","25972.28716","Oct","14","31872"
"4114","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"833339398.6","26146.44197","Sep","14","31872"
"4115","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"907594922.2","28476.24631","Aug","14","31872"
"4116","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"959771145.7","30113.30151","Jul","14","31872"
"4117","Orcutt",30212,32008,0.3851,86.77015755,2.739571999,4.615625735,"934731492.4","29327.66982","Jun","14","31872"
"4118","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"984379080.9","11390.90329","Aug","15","86418"
"4119","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"971568152.8","11242.65955","Jul","15","86418"
"4120","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"919171136.4","10636.33892","Jun","15","86418"
"4121","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"892726548.8","10330.33105","May","15","86418"
"4122","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"902458709.6","10442.94834","Apr","15","86418"
"4123","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"968132909.7","11202.90807","Mar","15","86418"
"4124","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"853908918.7","9242.838944","Feb","15","92386"
"4125","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"831457107.4","8999.817152","Jan","15","92386"
"4126","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"848794908.7","9187.484129","Dec","14","92386"
"4127","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"945994402.4","10239.58611","Nov","14","92386"
"4128","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"1048821034","11352.59708","Oct","14","92386"
"4129","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"1049179977","11356.48233","Sep","14","92386"
"4130","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"1074255401","9660.570154","Aug","14","111200"
"4131","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"927123237.9","7999.061619","Jul","14","115904"
"4132","Inglewood",110585,22857,0.4463,27.7352263,3.032966732,0.575512269,"1069274607","9615.77884","Jun","14","111200"
"4133","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"383443362.7","42709.21838","Aug","15","8978"
"4134","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"361737807.2","40291.58022","Jul","15","8978"
"4135","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"339013975.7","37760.52303","Jun","15","8978"
"4136","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"275884650.9","30728.96535","May","15","8978"
"4137","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"252865557.3","27061.8105","Apr","15","9344"
"4138","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"258165134.8","27628.97419","Mar","15","9344"
"4139","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"231667247.1","24793.15573","Feb","15","9344"
"4140","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"255515346.1","27345.39234","Jan","15","9344"
"4141","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"255515346.1","27345.39234","Dec","14","9344"
"4142","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"244916191","26211.06496","Nov","14","9344"
"4143","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"264978877.4","28358.18465","Oct","14","9344"
"4144","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"359614190.8","38486.10774","Sep","14","9344"
"4145","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"421694956.3","45130.02529","Aug","14","9344"
"4146","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"509516527.1","54528.73792","Jul","14","9344"
"4147","Susanville",17001,17372,0.4266,66.06081995,3.968487395,2.233375157,"439864936.5","47074.58652","Jun","14","9344"
"4148","Red Bluff",14071,18078,0.4372,89.61694265,2.762811702,4.417670683,"477623139.5","33931.73767","Aug","15","14076"
"4149","Red Bluff",14071,18078,0.4372,89.61694265,2.762811702,4.417670683,"446154823.4","31696.13693","Jul","15","14076"
"4150","Red Bluff",14071,18078,0.4372,89.61694265,2.762811702,4.417670683,"437532656.8","31083.59312","Jun","15","14076"
